ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
12296.0,0.0,,3.0,33.75,9.0,313.9285714,0.033333333,0.027777778,0.0,0.0,Dec,3.0,2.0,2.0,10.0,Returning_Visitor,False,False
136.0,0.0,0.0,0.0,0.0,6.0,158.1666667,0.0,0.033333333,0.0,0.0,Feb,3.0,2.0,4.0,2.0,Returning_Visitor,False,False
6346.0,0.0,0.0,0.0,0.0,,31.2,0.0,0.1,0.0,0.0,,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
,0.0,0.0,0.0,,15.0,1069.7,0.0,,0.0,0.0,Jul,3.0,2.0,6.0,,Returning_Visitor,False,False
3405.0,0.0,0.0,0.0,0.0,16.0,355.5,0.0,0.014285714,11.13171429,0.0,May,3.0,2.0,1.0,3.0,New_Visitor,False,True
9.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.1,0.0,0.8,Feb,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
7368.0,0.0,,0.0,0.0,1.0,27.2,0.0,0.0,58.37208988,0.0,Nov,2.0,2.0,4.0,20.0,Returning_Visitor,False,True
4499.0,0.0,0.0,0.0,0.0,10.0,345.25,0.02,0.04,0.0,0.0,May,2.0,4.0,3.0,3.0,Returning_Visitor,False,False
9272.0,4.0,302.5,0.0,0.0,15.0,257.1666667,0.05,0.04875,0.0,0.0,Dec,3.0,2.0,7.0,3.0,Returning_Visitor,False,False
9653.0,5.0,97.0,0.0,0.0,53.0,3372.748214,0.003773585,0.002515723,0.0,0.0,Dec,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
,3.0,77.0,5.0,243.0,127.0,2573.875,0.00025641,0.009196581,0.0,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,,False
7986.0,0.0,0.0,0.0,0.0,14.0,561.6666667,0.0,0.025,0.0,0.0,,2.0,2.0,9.0,10.0,Returning_Visitor,False,False
10393.0,9.0,320.2708333,2.0,298.3333333,51.0,,0.016969697,0.014709835,8.21617792,0.0,Nov,3.0,2.0,,2.0,Returning_Visitor,True,True
4871.0,12.0,672.0952381,2.0,86.0,23.0,237.0952381,0.0,0.010344828,0.0,,May,1.0,1.0,2.0,6.0,,False,False
8166.0,0.0,0.0,0.0,0.0,21.0,173.0,,0.023809524,0.0,0.0,Dec,1.0,2.0,3.0,3.0,Returning_Visitor,False,False
3895.0,0.0,0.0,0.0,0.0,68.0,746.8,0.002941176,0.011470588,0.0,0.0,May,2.0,2.0,1.0,13.0,,False,False
625.0,1.0,4.0,3.0,148.5,5.0,185.8333333,0.0,0.01875,0.0,0.0,Mar,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
9531.0,5.0,96.625,0.0,0.0,27.0,1883.725,0.0,0.019047619,0.0,0.0,Nov,2.0,2.0,9.0,13.0,Returning_Visitor,,False
7884.0,3.0,75.6,0.0,0.0,14.0,178.59,0.0125,0.00625,0.0,0.0,Aug,3.0,2.0,1.0,4.0,Returning_Visitor,True,False
8192.0,2.0,35.5,0.0,,29.0,3296.65,0.009677419,0.021935484,18.25059634,0.0,Dec,4.0,2.0,9.0,8.0,Returning_Visitor,False,False
9366.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,13.0,9.0,,Returning_Visitor,,False
6483.0,7.0,114.2,0.0,0.0,26.0,360.1816667,0.0,0.008800253,0.0,0.0,Nov,1.0,1.0,1.0,,Returning_Visitor,False,False
3964.0,0.0,0.0,2.0,74.0,6.0,83.5,0.0,0.058333333,0.0,0.4,,,2.0,1.0,2.0,Returning_Visitor,False,False
,2.0,74.0,0.0,0.0,30.0,1708.083333,0.006666667,0.013333333,16.1892,0.0,May,2.0,2.0,7.0,1.0,Returning_Visitor,True,True
8279.0,4.0,93.5,0.0,0.0,293.0,12268.24477,0.002837838,0.01542982,2.164809711,0.0,Nov,2.0,2.0,,2.0,Returning_Visitor,False,True
4166.0,8.0,117.5,0.0,0.0,,545.5,0.0,0.019047619,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
100.0,,0.0,0.0,0.0,16.0,644.2,,0.031666667,0.0,0.0,Feb,3.0,2.0,3.0,4.0,Returning_Visitor,False,False
4163.0,7.0,105.75,0.0,0.0,,3394.130159,0.001587302,0.012918871,5.921482086,0.0,May,2.0,2.0,3.0,11.0,Returning_Visitor,True,False
4098.0,0.0,0.0,0.0,0.0,32.0,1324.666667,0.056666667,0.09047619,10.3976,1.0,May,2.0,2.0,7.0,1.0,Returning_Visitor,True,False
5503.0,0.0,0.0,0.0,,38.0,3287.0,0.036842105,0.075814536,0.0,0.0,June,2.0,5.0,1.0,1.0,Returning_Visitor,False,False
1985.0,9.0,81.0,0.0,0.0,34.0,1219.113725,0.007017544,0.022556391,9.517421053,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,False,True
8779.0,8.0,260.2083333,,0.0,58.0,1436.690476,0.0,0.008231293,12.80819078,0.0,Dec,2.0,2.0,2.0,1.0,Returning_Visitor,True,False
3414.0,,41.375,0.0,0.0,67.0,3014.290476,0.001917808,0.00781583,4.18760274,,May,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
5258.0,0.0,0.0,0.0,0.0,7.0,116.5,0.028571429,0.057142857,0.0,0.0,,1.0,1.0,3.0,,Returning_Visitor,True,False
11381.0,0.0,0.0,0.0,0.0,9.0,267.75,0.0,0.022222222,0.0,0.0,Dec,3.0,2.0,8.0,2.0,New_Visitor,True,False
11142.0,,0.0,0.0,0.0,40.0,,0.0,,0.0,0.0,Nov,2.0,2.0,8.0,10.0,Returning_Visitor,False,False
312.0,0.0,0.0,0.0,0.0,,75.0,0.0,0.066666667,0.0,0.0,Mar,2.0,5.0,1.0,3.0,Returning_Visitor,True,False
7507.0,2.0,152.2,0.0,0.0,28.0,494.88,0.0,0.013793103,0.0,0.0,Sep,,8.0,7.0,1.0,New_Visitor,False,False
3207.0,9.0,146.0,0.0,0.0,49.0,1592.133333,0.003636364,0.02,3.490036364,0.0,May,2.0,,3.0,4.0,Returning_Visitor,True,False
8861.0,0.0,0.0,0.0,0.0,62.0,2787.678571,0.003225806,0.015591398,57.48364657,0.0,,,2.0,,1.0,Returning_Visitor,True,
7382.0,4.0,54.8,0.0,0.0,3.0,20.25714286,0.0,0.028571429,0.0,0.0,Aug,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
11853.0,14.0,515.9821429,0.0,0.0,170.0,7128.75377,0.003370787,0.016081238,4.470297685,0.0,Nov,2.0,,7.0,1.0,Returning_Visitor,True,True
9650.0,5.0,173.5416667,5.0,109.75,38.0,1859.382937,0.004545455,0.009090909,,0.0,Dec,3.0,2.0,8.0,10.0,Returning_Visitor,True,False
,9.0,174.2083333,2.0,383.75,151.0,9018.123741,0.012820513,0.02459296,0.0,0.0,Nov,1.0,2.0,1.0,1.0,Returning_Visitor,True,False
10944.0,0.0,0.0,0.0,0.0,4.0,98.25,0.0,0.025,0.0,0.0,Nov,2.0,4.0,3.0,10.0,Returning_Visitor,False,False
,0.0,0.0,0.0,0.0,33.0,,0.012121212,0.044444444,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
2678.0,0.0,0.0,1.0,113.0,27.0,3178.583333,0.025,0.04047619,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
10373.0,,1040.25,0.0,,207.0,5160.451362,0.002296651,0.013407291,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
9628.0,0.0,0.0,0.0,0.0,64.0,4492.311111,0.004761905,0.022705971,,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
971.0,5.0,,0.0,0.0,,50.0,0.0,0.033333333,0.0,0.0,Mar,1.0,1.0,1.0,9.0,New_Visitor,False,False
4105.0,2.0,8.5,0.0,0.0,3.0,25.5,0.0,,0.0,0.0,May,2.0,2.0,5.0,4.0,Returning_Visitor,False,False
8065.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,,2.0,2.0,1.0,13.0,New_Visitor,False,False
11035.0,10.0,236.0795455,2.0,5.0,107.0,2589.881537,0.010601564,0.019627539,,0.0,Dec,3.0,2.0,4.0,2.0,Returning_Visitor,False,False
2120.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.1,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,True,False
8991.0,1.0,9.0,0.0,0.0,15.0,688.1833333,0.0,0.011904762,43.03066045,0.0,Dec,1.0,1.0,3.0,2.0,New_Visitor,False,True
11774.0,0.0,0.0,2.0,40.0,152.0,5617.092505,0.003594771,0.02743431,0.0,0.0,Nov,2.0,,4.0,2.0,Returning_Visitor,False,False
5318.0,0.0,0.0,0.0,0.0,17.0,315.0,0.004166667,0.020625,0.0,0.2,May,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
3992.0,2.0,127.0,,0.0,19.0,1431.666667,0.0,0.01,,0.2,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
9322.0,0.0,0.0,0.0,0.0,53.0,661.4455285,0.000754717,0.006528045,0.0,0.0,Nov,3.0,2.0,1.0,11.0,Returning_Visitor,True,False
5124.0,5.0,188.0,0.0,0.0,25.0,1189.458333,0.0,,36.89921429,0.6,May,,10.0,1.0,4.0,Returning_Visitor,False,True
7878.0,2.0,341.6,0.0,0.0,,177.9,0.047619048,0.062857143,0.0,0.0,Aug,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
5748.0,2.0,36.2,3.0,,4.0,48.0,0.057142857,0.057142857,0.0,0.0,Jul,1.0,1.0,1.0,4.0,Returning_Visitor,True,False
1176.0,0.0,0.0,0.0,0.0,30.0,1224.75,0.0,0.007142857,21.04864167,0.0,Mar,2.0,4.0,2.0,2.0,New_Visitor,False,True
9825.0,2.0,33.5,0.0,0.0,8.0,556.0,0.0,0.015151515,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,True,False
8218.0,1.0,95.33333333,0.0,0.0,16.0,819.3333333,0.0,0.015625,25.25564195,0.0,Dec,2.0,2.0,7.0,2.0,,False,True
5145.0,3.0,,0.0,0.0,85.0,768.5,0.0,,0.0,0.0,May,2.0,5.0,4.0,4.0,Returning_Visitor,False,False
2443.0,0.0,0.0,0.0,0.0,13.0,227.7,0.027777778,0.038888889,0.0,0.4,May,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
10870.0,0.0,0.0,4.0,122.5,,11208.35506,0.008042825,0.022913324,0.0,0.0,,,2.0,1.0,2.0,,False,True
1494.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,
1454.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
7291.0,13.0,266.047619,9.0,985.4833333,179.0,11492.20838,0.020689931,0.028728531,0.0,0.0,June,1.0,1.0,1.0,3.0,,False,False
6995.0,0.0,,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Aug,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
10961.0,0.0,0.0,0.0,0.0,12.0,363.0,0.016666667,0.047222222,0.0,,Nov,4.0,1.0,,2.0,Returning_Visitor,False,False
6568.0,3.0,132.92,4.0,212.8,36.0,1335.773333,0.014285714,0.034484127,11.11383981,0.0,Nov,2.0,7.0,2.0,2.0,Returning_Visitor,False,False
4748.0,0.0,0.0,0.0,0.0,40.0,1411.833333,0.0,0.001282051,0.0,0.0,May,3.0,2.0,8.0,6.0,Returning_Visitor,False,False
5497.0,,0.0,0.0,0.0,16.0,1062.666667,0.0,0.0125,54.56704868,0.0,Sep,4.0,1.0,,4.0,,False,True
9559.0,,293.5785714,,26.0,161.0,3457.628812,0.006140351,0.018923933,15.988034,0.0,Nov,2.0,5.0,7.0,2.0,Returning_Visitor,True,True
,1.0,142.5,1.0,48.5,9.0,,0.0,0.018181818,0.0,0.0,Dec,1.0,1.0,,2.0,New_Visitor,True,False
10119.0,3.0,179.0,0.0,0.0,15.0,432.75,0.0,0.011111111,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,False
11976.0,5.0,115.0833333,0.0,0.0,3.0,50.25,0.0,0.014285714,0.0,0.0,Nov,3.0,2.0,4.0,2.0,New_Visitor,False,
8731.0,0.0,0.0,0.0,0.0,37.0,581.0833333,0.005555556,0.026851852,0.0,0.0,Nov,2.0,2.0,2.0,10.0,Returning_Visitor,True,False
1086.0,0.0,0.0,0.0,0.0,10.0,270.0,0.0,0.004,,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1359.0,0.0,0.0,0.0,0.0,6.0,835.8333333,0.033333333,0.066666667,0.0,0.0,,,1.0,1.0,1.0,Returning_Visitor,False,False
4061.0,4.0,132.0,,0.0,85.0,2299.391667,0.003065134,,0.0,0.0,,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
1198.0,,0.0,0.0,,5.0,50.5,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
3367.0,0.0,0.0,0.0,0.0,12.0,272.6666667,0.0,0.009090909,0.0,0.0,May,3.0,2.0,1.0,4.0,New_Visitor,False,False
5652.0,1.0,23.2,0.0,0.0,27.0,1061.55,0.003703704,0.018518519,43.29821166,0.0,Aug,2.0,2.0,6.0,5.0,Returning_Visitor,False,True
34.0,0.0,,0.0,0.0,10.0,183.6666667,0.04,0.08,0.0,0.0,Feb,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
1209.0,4.0,84.0,0.0,0.0,35.0,1059.0,0.0,0.005882353,0.0,0.0,Mar,2.0,2.0,3.0,2.0,New_Visitor,False,False
11793.0,0.0,0.0,0.0,0.0,19.0,380.9464286,0.0,0.013947368,0.0,0.0,Nov,3.0,2.0,4.0,2.0,Returning_Visitor,False,True
9307.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,True,False
8995.0,0.0,0.0,0.0,0.0,7.0,354.5,0.028571429,0.04,0.0,,Nov,2.0,2.0,4.0,8.0,,False,False
6179.0,9.0,1104.2,0.0,0.0,36.0,1826.441667,0.007317073,0.012601626,0.0,0.0,Oct,1.0,1.0,3.0,2.0,Returning_Visitor,True,False
8516.0,5.0,172.0833333,0.0,0.0,21.0,486.1472222,0.0,0.0105,48.0136549,0.0,Nov,2.0,2.0,4.0,1.0,Returning_Visitor,False,True
103.0,0.0,0.0,0.0,0.0,6.0,415.0,0.0,0.033333333,0.0,0.4,Feb,1.0,1.0,3.0,,,False,False
,3.0,96.0,0.0,0.0,11.0,565.0,0.0,0.011111111,0.0,0.0,May,,2.0,6.0,14.0,New_Visitor,True,False
305.0,0.0,0.0,0.0,0.0,4.0,82.5,0.0,0.05,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
11866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,8.0,8.0,Returning_Visitor,False,False
,13.0,210.427451,9.0,435.45,154.0,6515.45431,0.00867052,0.017328726,,0.0,Nov,3.0,,1.0,2.0,Returning_Visitor,False,True
10698.0,0.0,,0.0,0.0,5.0,75.0,0.04,0.08,0.0,0.0,Dec,3.0,2.0,7.0,1.0,Returning_Visitor,False,False
7062.0,5.0,91.31666667,0.0,0.0,29.0,1352.976722,0.01125,0.024522672,7.91345877,0.0,Nov,1.0,1.0,6.0,1.0,Returning_Visitor,,False
2520.0,0.0,0.0,0.0,0.0,8.0,321.0,0.0,0.05,0.0,0.2,May,2.0,2.0,3.0,4.0,Returning_Visitor,False,
11551.0,0.0,0.0,1.0,14.0,119.0,2763.011332,0.005367232,0.007566642,0.0,0.0,Nov,3.0,2.0,3.0,13.0,Returning_Visitor,True,False
5096.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,20.0,Returning_Visitor,False,False
2880.0,0.0,0.0,0.0,0.0,16.0,480.3,0.0125,0.033333333,0.0,0.0,May,1.0,1.0,4.0,4.0,Returning_Visitor,True,False
1670.0,5.0,248.5,0.0,0.0,11.0,456.6666667,0.0,0.003571429,0.0,,Mar,3.0,,4.0,2.0,New_Visitor,False,False
6890.0,,28.58333333,0.0,0.0,45.0,649.8632035,0.006122449,0.02755102,0.0,0.0,Jul,3.0,2.0,6.0,5.0,Returning_Visitor,False,False
10167.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,Dec,1.0,1.0,2.0,3.0,Returning_Visitor,False,False
2555.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
5287.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,May,1.0,1.0,3.0,15.0,Returning_Visitor,False,False
8797.0,,0.0,0.0,0.0,5.0,47.5,0.08,0.12,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
,3.0,199.75,0.0,0.0,8.0,331.4,0.0,0.003333333,0.0,0.0,Mar,3.0,2.0,2.0,10.0,New_Visitor,False,False
4803.0,6.0,561.0,0.0,0.0,29.0,1816.427273,0.011458333,0.020880682,0.0,0.0,May,3.0,2.0,5.0,13.0,Returning_Visitor,False,
10357.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.04,0.0,0.0,Dec,2.0,6.0,7.0,20.0,Returning_Visitor,False,False
6878.0,8.0,293.0,0.0,0.0,12.0,399.0666667,0.003030303,0.010606061,37.86167396,0.0,Nov,4.0,1.0,3.0,3.0,Returning_Visitor,False,True
11630.0,1.0,57.5,0.0,0.0,32.0,534.2638889,0.0,0.011111111,87.74978701,0.0,,1.0,2.0,1.0,8.0,Returning_Visitor,True,True
,0.0,0.0,0.0,0.0,32.0,2479.342857,0.0,0.010967742,0.0,0.0,Nov,2.0,2.0,3.0,7.0,Returning_Visitor,False,False
4005.0,1.0,69.0,1.0,4.0,17.0,319.0,0.0,0.010526316,0.0,0.0,May,2.0,2.0,9.0,2.0,Returning_Visitor,True,False
7592.0,0.0,0.0,,0.0,6.0,231.8,0.066666667,0.066666667,0.0,0.0,Oct,2.0,5.0,3.0,2.0,Returning_Visitor,False,False
10070.0,0.0,0.0,0.0,0.0,27.0,,0.007407407,0.027601411,0.0,0.0,Dec,3.0,2.0,2.0,1.0,Returning_Visitor,True,False
1370.0,5.0,,0.0,0.0,32.0,1480.666667,0.0,0.006857143,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,True,False
10890.0,3.0,555.5,0.0,0.0,58.0,2034.261905,0.00862069,0.035172414,,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
8328.0,6.0,189.25,0.0,,,635.4916667,0.006666667,0.010222222,10.58098677,0.0,Nov,3.0,2.0,3.0,8.0,Returning_Visitor,,True
7686.0,0.0,0.0,0.0,0.0,3.0,15.2,0.066666667,0.133333333,,0.0,Aug,2.0,4.0,1.0,1.0,Returning_Visitor,True,False
3786.0,0.0,0.0,,0.0,6.0,4.0,0.142857143,0.157142857,0.0,0.6,,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
5305.0,0.0,0.0,0.0,0.0,6.0,132.0,0.0,0.033333333,0.0,0.0,May,4.0,1.0,3.0,,New_Visitor,False,False
4314.0,1.0,0.0,0.0,0.0,9.0,219.0,,0.066666667,22.89636364,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
2936.0,1.0,8.0,0.0,0.0,28.0,643.875,0.0,0.003571429,0.0,0.6,May,2.0,4.0,1.0,2.0,New_Visitor,False,False
3469.0,1.0,32.33333333,1.0,56.0,62.0,2414.9,0.0,0.002222222,30.4615873,0.0,May,2.0,2.0,9.0,2.0,Returning_Visitor,False,True
2733.0,3.0,45.5,0.0,0.0,43.0,1738.25,0.006349206,0.03537415,0.0,0.0,May,2.0,5.0,7.0,3.0,Returning_Visitor,False,False
8469.0,0.0,0.0,1.0,8.0,21.0,936.6428571,0.004545455,0.008987603,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,True,False
6038.0,0.0,0.0,0.0,0.0,9.0,250.2,0.022222222,0.033333333,0.0,0.0,June,2.0,2.0,4.0,1.0,,False,False
11265.0,5.0,400.0,0.0,0.0,20.0,991.5,0.0,0.013043478,22.13419743,,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
2184.0,0.0,0.0,0.0,0.0,10.0,170.0,0.04,0.1,0.0,0.0,May,2.0,2.0,6.0,3.0,Returning_Visitor,False,False
11835.0,6.0,144.6666667,0.0,0.0,5.0,123.6666667,0.033333333,0.013333333,0.0,0.0,Nov,1.0,,1.0,8.0,New_Visitor,True,False
11298.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.02,0.0,0.0,Nov,1.0,2.0,,8.0,New_Visitor,False,False
1143.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Mar,2.0,6.0,,1.0,Returning_Visitor,False,False
2219.0,0.0,0.0,0.0,0.0,5.0,151.2,0.0,0.053333333,0.0,,May,7.0,1.0,3.0,1.0,Returning_Visitor,False,False
5946.0,0.0,0.0,0.0,0.0,34.0,2091.480392,0.046212121,0.071855922,0.0,0.0,Oct,1.0,1.0,8.0,1.0,Returning_Visitor,False,False
9791.0,10.0,322.8333333,1.0,12.0,28.0,,0.006451613,0.012903226,0.0,0.0,Dec,2.0,4.0,7.0,1.0,Returning_Visitor,,False
2190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,True,False
742.0,0.0,0.0,0.0,0.0,38.0,667.1666667,0.0,,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,True,False
10633.0,6.0,,0.0,0.0,5.0,100.4166667,0.0,0.02,,0.0,Dec,1.0,2.0,6.0,8.0,New_Visitor,False,False
3959.0,0.0,0.0,0.0,0.0,16.0,953.5,0.0,0.014285714,21.588,0.8,May,2.0,2.0,9.0,4.0,New_Visitor,False,True
11599.0,16.0,164.925,5.0,66.875,64.0,1899.598899,0.010964912,0.029949875,83.78651166,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,True,False
8537.0,0.0,,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,4.0,1.0,3.0,3.0,Returning_Visitor,False,False
,11.0,903.7,1.0,26.2,109.0,3297.491311,0.006140351,0.010281148,3.870588042,0.0,Oct,3.0,2.0,,1.0,Returning_Visitor,False,False
150.0,0.0,0.0,,,11.0,316.6666667,0.0,0.027272727,0.0,0.8,Feb,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
9385.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
3208.0,5.0,54.83333333,0.0,0.0,26.0,986.9166667,0.0,0.010985222,45.69873563,0.0,May,6.0,2.0,4.0,5.0,Returning_Visitor,False,False
2997.0,3.0,232.9,7.0,646.0,83.0,5448.994444,0.008888889,0.023535354,0.0,0.0,May,2.0,2.0,2.0,13.0,Returning_Visitor,False,False
4106.0,15.0,641.5357143,3.0,298.6666667,13.0,798.5357143,0.0,0.011594203,0.0,0.0,May,3.0,,2.0,4.0,Returning_Visitor,False,False
3648.0,0.0,0.0,0.0,0.0,13.0,1005.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,7.0,2.0,New_Visitor,False,False
4031.0,,245.0833333,1.0,194.0,93.0,3646.966667,0.005154639,0.022696032,4.629470103,0.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
4210.0,2.0,42.0,0.0,0.0,16.0,602.0,0.014705882,0.044117647,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
,1.0,11.0,0.0,0.0,20.0,1166.333333,0.0,,,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,True,True
5114.0,0.0,0.0,0.0,0.0,68.0,3357.340476,0.018137255,0.028272059,0.0,1.0,May,3.0,2.0,6.0,2.0,Returning_Visitor,True,False
1400.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,0.05,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
9544.0,8.0,522.25,0.0,0.0,53.0,1899.058333,0.004938272,0.007694004,14.16739222,0.0,Dec,1.0,1.0,1.0,2.0,,False,False
9610.0,0.0,0.0,0.0,0.0,4.0,121.75,0.0,0.05,0.0,0.0,Dec,1.0,8.0,9.0,2.0,Returning_Visitor,False,False
361.0,0.0,0.0,,0.0,25.0,812.0,0.0,0.008,0.0,0.0,Mar,2.0,2.0,1.0,,Returning_Visitor,,
334.0,,115.3333333,0.0,,64.0,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,,False
1023.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,True,False
5685.0,6.0,661.7666667,6.0,204.0,8.0,,0.025,0.042222222,0.0,0.0,Aug,3.0,2.0,4.0,2.0,Returning_Visitor,True,False
994.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,4.0,9.0,Returning_Visitor,True,False
,,63.5,0.0,0.0,104.0,1667.158421,0.0,0.002547045,0.0,0.0,Jul,2.0,4.0,2.0,1.0,Returning_Visitor,True,False
1154.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
6671.0,5.0,57.4,0.0,0.0,21.0,423.5,0.0,0.008695652,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
8835.0,3.0,104.0,0.0,0.0,34.0,2991.319444,,0.026111111,0.0,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
4412.0,5.0,39.0,2.0,12.0,15.0,158.0,,0.02010582,0.0,0.0,May,2.0,2.0,9.0,4.0,Returning_Visitor,False,False
11994.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
10293.0,0.0,0.0,0.0,0.0,44.0,691.252381,,0.029457364,0.0,0.0,Nov,2.0,6.0,5.0,1.0,Returning_Visitor,,False
5938.0,11.0,362.3,0.0,0.0,41.0,1081.713333,0.01,0.028830409,,0.0,Sep,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
3370.0,8.0,102.6666667,0.0,0.0,49.0,,0.007272727,0.022949495,0.0,0.0,May,2.0,4.0,7.0,4.0,Returning_Visitor,False,False
12009.0,0.0,0.0,0.0,0.0,,,0.0,0.007142857,0.0,0.0,Dec,2.0,2.0,3.0,2.0,New_Visitor,False,False
1048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,5.0,1.0,Returning_Visitor,False,False
1689.0,0.0,0.0,0.0,0.0,7.0,169.0,0.0,0.057142857,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,True,False
11872.0,14.0,524.95,2.0,248.3333333,133.0,5948.998311,0.005957447,0.008289956,0.0,0.0,Dec,1.0,1.0,1.0,10.0,Returning_Visitor,False,False
